chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	45250	+	CHH	0	30	0	0
chr1	45252	+	CHH	0	31	0	0
chr1	45254	+	CHH	1	29	0.0344828	0
chr1	45255	+	CHH	0	29	0	0
chr1	45266	+	CHH	0	26	0	0
chr1	45284	+	CG	0	22	0	0
chr1	45287	+	CHG	0	22	0	0
chr1	45304	+	CG	0	22	0	0
chr1	45311	+	CHH	0	25	0	0
chr1	45315	+	CHH	0	26	0	0
chr1	45335	+	CG	2	31	0.0645161	0
chr1	45348	+	CG	4	30	0.133333	1
chr1	45364	+	CHG	0	34	0	0
chr1	45388	+	CHH	0	33	0	0
chr1	45394	+	CG	0	36	0	0
chr1	45421	+	CHH	0	22	0	0
chr1	45426	+	CG	0	19	0	0
chr1	45435	+	CHG	0	22	0	0
chr1	45442	+	CHH	0	20	0	0
chr1	45446	+	CHH	0	20	0	0
chr1	45451	+	CHH	0	17	0	0
chr1	45453	+	CHH	1	18	0.0555556	0
chr1	45465	+	CHH	0	14	0	0
chr1	45466	+	CHH	0	15	0	0
chr1	45476	+	CHH	0	15	0	0
chr1	45481	+	CHG	0	14	0	0
chr1	45484	+	CHH	0	12	0	0
chr1	45490	+	CHG	0	13	0	0
chr1	45495	+	CHG	0	14	0	0
chr1	45506	+	CG	0	18	0	0
chr1	45509	+	CHH	0	20	0	0
chr1	45511	+	CHH	0	20	0	0
chr1	45513	+	CHH	0	21	0	0
chr1	45515	+	CHH	0	21	0	0
chr1	45518	+	CHH	0	21	0	0
chr1	45520	+	CG	0	21	0	0
chr1	45525	+	CHH	0	22	0	0
chr1	45526	+	CHH	0	22	0	0
chr1	45529	+	CHH	0	22	0	0
chr1	45531	+	CHG	0	21	0	0
chr1	45535	+	CG	0	21	0	0
chr1	45543	+	CHG	0	20	0	0
chr1	45546	+	CG	0	20	0	0
chr1	45549	+	CHH	0	21	0	0
chr1	45550	+	CHH	0	21	0	0
chr1	45553	+	CHH	0	21	0	0
chr1	45560	+	CHG	0	19	0	0
chr1	45563	+	CHH	0	18	0	0
chr1	45585	+	CHH	0	19	0	0
chr1	45586	+	CHG	1	19	0.0526316	0
chr1	45593	+	CHG	0	20	0	0
chr1	45608	+	CHH	0	15	0	0
chr1	45609	+	CHH	0	14	0	0
chr1	45611	+	CHH	0	14	0	0
chr1	45615	+	CHH	0	11	0	0
chr1	45622	+	CHH	0	12	0	0
chr1	45636	+	CG	0	11	0	0
chr1	45640	+	CHH	0	12	0	0
chr1	45645	+	CHG	0	15	0	0
chr1	45650	+	CHH	0	15	0	0
chr1	45651	+	CHH	0	15	0	0
chr1	45666	+	CHG	1	13	0.0769231	0
chr1	45667	+	CG	0	13	0	0
chr1	45669	+	CHH	0	13	0	0
chr1	45672	+	CHH	1	13	0.0769231	0
chr1	45674	+	CG	0	13	0	0
chr1	45678	+	CHH	0	11	0	0
chr1	45681	+	CHH	0	10	0	0
chr1	45683	+	CHG	0	12	0	0
chr1	45684	+	CG	0	13	0	0
chr1	45686	+	CHH	0	14	0	0
chr1	45705	+	CHH	0	18	0	0
chr1	45711	+	CHH	0	18	0	0
chr1	45713	+	CHG	0	19	0	0
chr1	45719	+	CHH	0	19	0	0
chr1	45721	+	CHH	0	19	0	0
chr1	45722	+	CHG	0	19	0	0
chr1	45723	+	CG	0	19	0	0
chr1	45727	+	CHH	0	21	0	0
chr1	45731	+	CG	0	21	0	0
chr1	45735	+	CHH	0	18	0	0
chr1	45742	+	CHH	0	18	0	0
chr1	45744	+	CHH	0	18	0	0
chr1	45746	+	CHH	0	17	0	0
chr1	45748	+	CG	0	17	0	0
chr1	45752	+	CHH	0	17	0	0
chr1	45756	+	CG	0	18	0	0
chr1	45764	+	CHH	0	18	0	0
chr1	45765	+	CHH	0	17	0	0
chr1	45769	+	CHH	0	17	0	0
chr1	45773	+	CHH	0	15	0	0
chr1	45785	+	CHH	0	11	0	0
chr1	45787	+	CHH	0	11	0	0
chr1	45791	+	CHH	0	10	0	0
chr1	45792	+	CHH	0	10	0	0
chr1	45795	+	CHG	0	10	0	0
chr1	45799	+	CHG	0	12	0	0
chr1	45808	+	CHH	0	11	0	0
chr1	45809	+	CHH	0	13	0	0
chr1	45821	+	CHG	0	10	0	0
chr1	45822	+	CG	0	10	0	0
chr1	45825	+	CHH	0	10	0	0
chr1	45831	+	CHH	0	10	0	0
chr1	45832	+	CHH	0	10	0	0
chr1	45842	+	CHH	0	13	0	0
chr1	45846	+	CG	0	12	0	0
chr1	45850	+	CHH	0	11	0	0
chr1	45853	+	CHG	0	11	0	0
chr1	45859	+	CHH	0	12	0	0
chr1	45862	+	CHH	0	14	0	0
chr1	45877	+	CHH	0	16	0	0
chr1	45882	+	CHH	0	15	0	0
chr1	45885	+	CHG	0	15	0	0
chr1	45893	+	CHH	0	12	0	0
chr1	45896	+	CHH	1	12	0.0833333	0
chr1	45902	+	CHH	0	9	0	0
chr1	45903	+	CHG	0	9	0	0
chr1	45910	+	CHH	0	9	0	0
chr1	45915	+	CHH	1	9	0.111111	0
chr1	45918	+	CHG	0	9	0	0
chr1	45925	+	CHH	0	8	0	0
chr1	45926	+	CHH	0	8	0	0
chr1	45930	+	CHH	0	7	0	0
chr1	45931	+	CHG	0	6	0	0
chr1	45932	+	CG	0	6	0	0
chr1	45934	+	CHH	0	6	0	0
chr1	45939	+	CHH	0	6	0	0
chr1	45940	+	CHG	0	6	0	0
chr1	45941	+	CG	0	6	0	0
chr1	45944	+	CHH	0	5	0	0
chr1	45945	+	CHH	0	5	0	0
chr1	45947	+	CHH	0	5	0	0
chr1	45948	+	CHH	0	5	0	0
chr1	45951	+	CHH	0	5	0	0
chr1	45958	+	CHH	0	6	0	0
chr1	46031	+	CHH	0	9	0	0
chr1	46032	+	CHG	0	9	0	0
chr1	46033	+	CG	0	9	0	0
chr1	46037	+	CHH	0	9	0	0
chr1	46039	+	CHH	0	9	0	0
chr1	46043	+	CHG	0	9	0	0
chr1	46048	+	CHH	0	5	0	0
chr1	46049	+	CHH	0	5	0	0
chr1	46052	+	CHH	0	5	0	0
chr1	46061	+	CHH	0	5	0	0
chr1	46067	+	CG	0	5	0	0
chr1	46090	+	CHH	0	6	0	0
chr1	46091	+	CHH	0	5	0	0
chr1	46092	+	CHH	0	5	0	0
chr1	46098	+	CHH	0	6	0	0
chr1	46100	+	CG	0	6	0	0
chr1	46104	+	CHH	0	6	0	0
chr1	46105	+	CHG	0	6	0	0
chr1	46106	+	CG	0	6	0	0
chr1	46108	+	CHH	0	6	0	0
chr1	46111	+	CHH	0	6	0	0
chr1	46112	+	CHH	0	6	0	0
chr1	46114	+	CG	0	6	0	0
chr1	46117	+	CHH	0	8	0	0
chr1	46119	+	CHH	0	8	0	0
chr1	46121	+	CHH	0	7	0	0
chr1	46123	+	CHH	0	7	0	0
chr1	46124	+	CHG	0	7	0	0
chr1	46125	+	CG	0	7	0	0
chr1	46128	+	CHG	0	8	0	0
chr1	46138	+	CG	0	9	0	0
chr1	46140	+	CG	0	9	0	0
chr1	46145	+	CHH	0	10	0	0
chr1	46146	+	CHG	0	10	0	0
chr1	46149	+	CHH	0	10	0	0
chr1	46152	+	CHH	0	11	0	0
chr1	46155	+	CHH	0	12	0	0
chr1	46160	+	CHH	0	14	0	0
chr1	46161	+	CHH	0	14	0	0
chr1	46165	+	CHH	0	14	0	0
chr1	46170	+	CHH	0	14	0	0
chr1	46172	+	CHH	0	15	0	0
chr1	46174	+	CHH	0	15	0	0
chr1	46175	+	CHH	0	15	0	0
chr1	46177	+	CHH	0	14	0	0
chr1	46179	+	CHH	0	14	0	0
chr1	46181	+	CHH	0	14	0	0
chr1	46186	+	CHH	0	13	0	0
chr1	46191	+	CHH	0	13	0	0
chr1	46195	+	CHH	0	13	0	0
chr1	46198	+	CHH	0	14	0	0
chr1	46199	+	CHH	0	14	0	0
chr1	46205	+	CHH	0	12	0	0
chr1	46207	+	CHH	0	12	0	0
chr1	46218	+	CHH	0	12	0	0
chr1	46219	+	CHG	0	12	0	0
chr1	46224	+	CG	0	12	0	0
chr1	46233	+	CG	0	13	0	0
chr1	46236	+	CHH	0	13	0	0
chr1	46246	+	CHH	0	11	0	0
chr1	46248	+	CHH	0	11	0	0
chr1	46253	+	CHH	0	11	0	0
chr1	46264	+	CHH	0	12	0	0
chr1	46271	+	CHH	0	14	0	0
chr1	46284	+	CHH	0	16	0	0
chr1	46295	+	CHH	1	16	0.0625	0
chr1	46300	+	CHH	0	18	0	0
chr1	46319	+	CHH	0	18	0	0
chr1	46330	+	CHH	0	18	0	0
chr1	46338	+	CHH	0	18	0	0
chr1	46349	+	CHH	0	16	0	0
chr1	46353	+	CHH	0	15	0	0
chr1	46358	+	CHG	1	15	0.0666667	0
chr1	46372	+	CHH	0	13	0	0
chr1	46373	+	CHH	0	13	0	0
chr1	46375	+	CHH	0	12	0	0
chr1	46376	+	CHH	0	12	0	0
chr1	46378	+	CHH	0	13	0	0
chr1	46381	+	CHG	0	13	0	0
chr1	46390	+	CHG	0	10	0	0
chr1	46395	+	CHH	0	12	0	0
chr1	46396	+	CHH	0	12	0	0
chr1	46403	+	CHG	0	9	0	0
chr1	46409	+	CHH	0	10	0	0
chr1	46414	+	CHH	0	10	0	0
chr1	46421	+	CHG	0	10	0	0
chr1	46426	+	CHH	0	9	0	0
chr1	46432	+	CG	0	12	0	0
chr1	46437	+	CHH	0	12	0	0
chr1	46440	+	CHH	0	14	0	0
chr1	46452	+	CHH	0	15	0	0
chr1	46454	+	CHH	0	15	0	0
chr1	46456	+	CG	0	16	0	0
chr1	46463	+	CHH	0	16	0	0
chr1	46465	+	CG	0	16	0	0
chr1	46467	+	CHH	1	16	0.0625	0
chr1	46473	+	CHH	0	17	0	0
chr1	46475	+	CG	0	17	0	0
chr1	46481	+	CHH	0	15	0	0
chr1	46486	+	CHG	0	15	0	0
chr1	46492	+	CHG	0	14	0	0
chr1	46495	+	CHH	0	13	0	0
chr1	46504	+	CG	0	12	0	0
chr1	46507	+	CHH	0	12	0	0
chr1	46509	+	CHH	0	12	0	0
chr1	46513	+	CHH	0	12	0	0
chr1	46525	+	CHG	0	8	0	0
chr1	46528	+	CHH	0	7	0	0
chr1	46531	+	CHH	0	6	0	0
chr1	46533	+	CHH	0	6	0	0
chr1	46579	+	CHG	0	16	0	0
chr1	46591	+	CHH	0	17	0	0
chr1	46592	+	CHH	0	17	0	0
chr1	46612	+	CHH	0	21	0	0
chr1	46615	+	CHH	0	21	0	0
chr1	46623	+	CG	0	21	0	0
chr1	46673	+	CHG	0	13	0	0
chr1	46681	+	CHH	0	12	0	0
chr1	46732	+	CHH	0	23	0	0
chr1	46742	+	CG	0	24	0	0
chr1	46746	+	CG	0	26	0	0
chr1	46771	+	CG	0	28	0	0
chr1	46776	+	CHG	0	27	0	0
chr1	46783	+	CHG	0	25	0	0
chr1	46784	+	CG	0	25	0	0
chr1	46786	+	CHH	0	26	0	0
chr1	46787	+	CHH	0	27	0	0
chr1	46793	+	CG	0	26	0	0
chr1	46800	+	CHH	0	23	0	0
chr1	46801	+	CHG	0	24	0	0
chr1	46865	+	CHH	0	15	0	0
chr1	46870	+	CG	0	15	0	0
chr1	46875	+	CG	0	15	0	0
chr1	46880	+	CHH	0	12	0	0
chr1	46887	+	CHH	0	11	0	0
chr1	46888	+	CHG	0	11	0	0
chr1	46889	+	CG	0	10	0	0
chr1	46894	+	CHH	0	11	0	0
chr1	46898	+	CHH	0	13	0	0
chr1	46899	+	CHG	0	14	0	0
chr1	46902	+	CHH	0	14	0	0
chr1	46904	+	CG	0	14	0	0
chr1	46911	+	CG	0	14	0	0
chr1	46913	+	CHH	0	16	0	0
chr1	46916	+	CG	0	16	0	0
chr1	46919	+	CHG	0	15	0	0
chr1	46928	+	CHH	0	15	0	0
chr1	46930	+	CHH	0	14	0	0
chr1	46932	+	CHH	0	14	0	0
chr1	46934	+	CHH	0	14	0	0
chr1	46938	+	CG	0	13	0	0
chr1	46940	+	CG	0	12	0	0
chr1	46945	+	CHG	0	12	0	0
chr1	46959	+	CHH	0	7	0	0
chr1	46970	+	CHH	0	7	0	0
chr1	46977	+	CHH	0	9	0	0
chr1	46978	+	CHH	0	9	0	0
chr1	46979	+	CHH	0	9	0	0
chr1	46992	+	CHH	0	5	0	0
chr1	47104	+	CHH	0	5	0	0
chr1	47109	+	CHH	0	5	0	0
chr1	47116	+	CHH	0	5	0	0
chr1	47117	+	CHH	0	5	0	0
chr1	47118	+	CHH	0	5	0	0
chr1	47122	+	CHH	0	5	0	0
chr1	47125	+	CHH	0	5	0	0
chr1	47126	+	CHH	0	5	0	0
chr1	47128	+	CHH	0	5	0	0
chr1	47132	+	CHH	0	5	0	0
chr1	47135	+	CHH	0	5	0	0
chr1	47139	+	CHG	0	6	0	0
chr1	47143	+	CHH	0	7	0	0
chr1	47144	+	CHH	0	7	0	0
chr1	47146	+	CHH	0	8	0	0
chr1	47149	+	CHH	0	7	0	0
chr1	47152	+	CHH	0	8	0	0
chr1	47155	+	CHH	0	8	0	0
chr1	47158	+	CHH	0	8	0	0
chr1	47160	+	CHH	0	8	0	0
chr1	47161	+	CHH	0	8	0	0
chr1	47166	+	CHH	0	8	0	0
chr1	47168	+	CHG	0	7	0	0
chr1	47194	+	CHG	0	6	0	0
chr1	47197	+	CHH	0	6	0	0
chr1	47208	+	CHH	0	7	0	0
chr1	47210	+	CHH	0	8	0	0
chr1	47211	+	CHH	0	8	0	0
chr1	47212	+	CHH	0	8	0	0
chr1	47214	+	CHG	0	9	0	0
chr1	47227	+	CHH	0	10	0	0
chr1	47238	+	CHH	0	8	0	0
chr1	47239	+	CHH	0	8	0	0
chr1	47240	+	CHH	1	8	0.125	0
chr1	47248	+	CG	0	9	0	0
chr1	47255	+	CHH	0	11	0	0
chr1	47259	+	CHH	0	13	0	0
chr1	47260	+	CHH	0	14	0	0
chr1	47262	+	CHH	0	14	0	0
chr1	47265	+	CHH	0	15	0	0
chr1	47267	+	CHG	0	15	0	0
chr1	47271	+	CHH	0	16	0	0
chr1	47274	+	CHH	0	16	0	0
chr1	47281	+	CHH	0	16	0	0
chr1	47285	+	CHH	1	17	0.0588235	0
chr1	47297	+	CHG	0	19	0	0
chr1	47300	+	CHH	0	18	0	0
chr1	47305	+	CHH	0	16	0	0
chr1	47319	+	CHH	0	17	0	0
chr1	47331	+	CHH	0	16	0	0
chr1	47335	+	CHH	0	15	0	0
chr1	47340	+	CHG	0	15	0	0
chr1	47351	+	CHH	0	10	0	0
chr1	47370	+	CHG	0	10	0	0
chr1	47375	+	CHG	0	10	0	0
chr1	47384	+	CHG	0	8	0	0
chr1	47393	+	CHH	0	8	0	0
chr1	47404	+	CHH	1	11	0.0909091	0
chr1	47410	+	CG	0	11	0	0
chr1	47434	+	CHG	0	14	0	0
chr1	47438	+	CHH	0	14	0	0
chr1	47440	+	CHH	0	14	0	0
chr1	47441	+	CHG	0	14	0	0
chr1	47447	+	CHG	0	14	0	0
chr1	47452	+	CHH	0	15	0	0
chr1	47453	+	CHH	0	15	0	0
chr1	47454	+	CHH	0	15	0	0
chr1	47457	+	CHH	0	15	0	0
chr1	47474	+	CHH	0	14	0	0
chr1	47476	+	CHH	0	14	0	0
chr1	47477	+	CHG	0	13	0	0
chr1	47478	+	CG	0	13	0	0
chr1	47486	+	CHH	0	12	0	0
chr1	47498	+	CHH	0	9	0	0
chr1	47515	+	CHH	0	11	0	0
chr1	47520	+	CHH	0	10	0	0
chr1	47522	+	CHG	0	10	0	0
chr1	47536	+	CHH	0	9	0	0
chr1	47537	+	CHH	0	9	0	0
chr1	47546	+	CHH	0	7	0	0
chr1	47547	+	CHH	0	7	0	0
chr1	47548	+	CHH	1	7	0.142857	0
chr1	47551	+	CG	0	9	0	0
chr1	47555	+	CHH	0	9	0	0
chr1	47558	+	CHH	0	9	0	0
chr1	47567	+	CHH	0	8	0	0
chr1	47568	+	CHH	0	8	0	0
chr1	47586	+	CHH	0	6	0	0
chr1	47588	+	CHH	0	6	0	0
chr1	47589	+	CHH	1	6	0.166667	0
chr1	47593	+	CHH	0	7	0	0
chr1	47600	+	CHH	0	6	0	0
chr1	47609	+	CHH	0	5	0	0
chr1	47618	+	CHH	0	7	0	0
chr1	47622	+	CHG	0	7	0	0
chr1	47628	+	CHH	0	7	0	0
chr1	47630	+	CHG	0	7	0	0
chr1	47636	+	CHH	0	7	0	0
chr1	47643	+	CHH	0	5	0	0
chr1	47663	+	CHH	0	10	0	0
chr1	47666	+	CG	0	10	0	0
chr1	47674	+	CHG	0	11	0	0
chr1	47681	+	CHG	0	11	0	0
chr1	47684	+	CHH	0	11	0	0
chr1	47696	+	CHH	0	12	0	0
chr1	47701	+	CHH	0	13	0	0
chr1	47704	+	CHH	0	11	0	0
chr1	47706	+	CHG	0	11	0	0
chr1	47710	+	CHH	0	11	0	0
chr1	47716	+	CHG	0	10	0	0
chr1	47721	+	CHH	0	10	0	0
chr1	47722	+	CHH	0	10	0	0
chr1	47725	+	CG	0	10	0	0
chr1	47732	+	CHH	0	10	0	0
chr1	47740	+	CHH	0	10	0	0
chr1	47741	+	CHH	0	9	0	0
chr1	47743	+	CHH	0	8	0	0
chr1	47745	+	CHH	0	6	0	0
chr1	47748	+	CHG	0	7	0	0
chr1	47753	+	CHG	0	7	0	0
chr1	47754	+	CG	0	8	0	0
chr1	47832	+	CHH	0	8	0	0
chr1	47836	+	CG	0	7	0	0
chr1	47839	+	CHG	0	7	0	0
chr1	47842	+	CHH	0	7	0	0
chr1	47846	+	CHH	0	6	0	0
chr1	47848	+	CHH	0	6	0	0
chr1	47851	+	CHG	0	5	0	0
chr1	47860	+	CHH	0	6	0	0
chr1	47861	+	CHH	0	6	0	0
chr1	47863	+	CHH	0	6	0	0
chr1	47864	+	CHH	0	6	0	0
chr1	47872	+	CHH	0	8	0	0
chr1	47876	+	CHH	0	7	0	0
chr1	47882	+	CHH	0	6	0	0
chr1	47884	+	CHH	0	6	0	0
chr1	47891	+	CHH	0	6	0	0
chr1	47897	+	CHH	0	6	0	0
chr1	47899	+	CHG	0	6	0	0
chr1	47902	+	CHH	0	6	0	0
chr1	47905	+	CHH	0	6	0	0
chr1	47906	+	CHH	0	7	0	0
chr1	47911	+	CHH	0	6	0	0
chr1	47915	+	CHH	0	6	0	0
chr1	47921	+	CHH	0	7	0	0
chr1	47923	+	CHH	0	7	0	0
chr1	47927	+	CHH	0	7	0	0
chr1	47933	+	CHH	0	8	0	0
chr1	47936	+	CHH	0	8	0	0
chr1	47939	+	CHH	0	8	0	0
chr1	47944	+	CHG	0	8	0	0
chr1	47947	+	CG	3	7	0.428571	1
chr1	47956	+	CHH	0	8	0	0
chr1	47958	+	CHH	0	7	0	0
chr1	47962	+	CHG	0	7	0	0
chr1	47963	+	CG	1	7	0.142857	0
chr1	47965	+	CG	0	7	0	0
chr1	47974	+	CHH	0	9	0	0
chr1	47978	+	CHH	0	9	0	0
chr1	47980	+	CHG	0	9	0	0
chr1	47983	+	CHG	0	9	0	0
chr1	47986	+	CHH	0	8	0	0
chr1	47998	+	CHH	0	7	0	0
chr1	48020	+	CHH	0	6	0	0
chr1	48023	+	CHH	0	6	0	0
chr1	48024	+	CHH	0	6	0	0
chr1	48025	+	CHH	0	6	0	0
chr1	48035	+	CHG	0	6	0	0
chr1	48040	+	CHH	0	7	0	0
chr1	48044	+	CHH	0	7	0	0
chr1	48047	+	CHH	0	7	0	0
chr1	48054	+	CHG	0	6	0	0
chr1	48065	+	CG	0	5	0	0
chr1	48074	+	CHH	0	5	0	0
chr1	48075	+	CHG	0	5	0	0
chr1	48078	+	CHH	0	6	0	0
chr1	48081	+	CHH	0	6	0	0
chr1	48083	+	CG	0	6	0	0
chr1	48088	+	CHH	0	6	0	0
chr1	48090	+	CHH	0	7	0	0
chr1	48093	+	CG	0	7	0	0
chr1	48099	+	CHG	0	6	0	0
chr1	48102	+	CHH	0	6	0	0
chr1	48103	+	CHH	0	6	0	0
chr1	48113	+	CHH	0	6	0	0
chr1	48114	+	CHH	0	6	0	0
chr1	48116	+	CHG	0	7	0	0
chr1	48122	+	CHH	0	7	0	0
chr1	48130	+	CHH	0	5	0	0
chr1	48132	+	CHH	0	5	0	0
chr1	48134	+	CHH	0	6	0	0
chr1	48138	+	CHH	0	7	0	0
chr1	48141	+	CHH	0	7	0	0
chr1	48142	+	CHH	0	7	0	0
chr1	48152	+	CHH	0	7	0	0
chr1	48153	+	CHH	0	6	0	0
chr1	48156	+	CHH	0	6	0	0
chr1	48158	+	CHH	0	6	0	0
chr1	48159	+	CHH	0	6	0	0
chr1	48161	+	CHH	0	6	0	0
chr1	48164	+	CHH	0	6	0	0
chr1	48168	+	CHH	0	5	0	0
chr1	48170	+	CHH	0	5	0	0
chr1	48177	+	CHG	0	5	0	0
chr1	48201	+	CHH	0	5	0	0
chr1	48202	+	CHH	0	5	0	0
chr1	48205	+	CHH	0	5	0	0
chr1	48210	+	CHH	0	5	0	0
chr1	48213	+	CHH	0	6	0	0
chr1	48214	+	CHH	0	6	0	0
chr1	48218	+	CHG	0	6	0	0
chr1	48219	+	CG	0	6	0	0
chr1	48222	+	CHH	0	6	0	0
chr1	48231	+	CHH	0	5	0	0
chr1	48233	+	CHH	0	6	0	0
chr1	48234	+	CHG	0	6	0	0
chr1	48238	+	CHH	0	6	0	0
chr1	48241	+	CHH	0	6	0	0
chr1	48242	+	CHH	0	6	0	0
chr1	48243	+	CHH	0	6	0	0
chr1	48249	+	CHG	0	7	0	0
chr1	48254	+	CHH	0	7	0	0
chr1	48255	+	CHH	0	7	0	0
chr1	48259	+	CHH	0	8	0	0
chr1	48262	+	CHH	0	8	0	0
chr1	48263	+	CHH	0	8	0	0
chr1	48268	+	CHH	0	9	0	0
chr1	48270	+	CG	0	9	0	0
chr1	48276	+	CHG	0	9	0	0
chr1	48285	+	CHH	0	10	0	0
chr1	48287	+	CHH	0	10	0	0
chr1	48289	+	CHH	0	10	0	0
chr1	48298	+	CHH	0	8	0	0
chr1	48301	+	CHH	0	8	0	0
chr1	48302	+	CHH	0	8	0	0
chr1	48303	+	CHH	0	8	0	0
chr1	48309	+	CHH	0	8	0	0
chr1	48310	+	CHH	0	8	0	0
chr1	48311	+	CHH	0	8	0	0
chr1	48313	+	CHH	0	8	0	0
chr1	48322	+	CHH	0	7	0	0
chr1	48324	+	CG	0	6	0	0
chr1	48327	+	CHH	0	7	0	0
chr1	48330	+	CHH	0	7	0	0
chr1	48343	+	CHG	0	10	0	0
chr1	48357	+	CHG	0	9	0	0
chr1	48360	+	CHH	0	10	0	0
chr1	48361	+	CHH	0	11	0	0
chr1	48371	+	CHH	0	12	0	0
chr1	48373	+	CHH	0	12	0	0
chr1	48375	+	CG	0	12	0	0
chr1	48382	+	CHG	0	12	0	0
chr1	48386	+	CHG	0	12	0	0
chr1	48387	+	CG	0	12	0	0
chr1	48395	+	CHH	0	12	0	0
chr1	48401	+	CHH	0	13	0	0
chr1	48402	+	CHH	1	13	0.0769231	0
chr1	48405	+	CHH	0	13	0	0
chr1	48407	+	CHG	0	13	0	0
chr1	48408	+	CG	0	13	0	0
chr1	48417	+	CG	0	11	0	0
chr1	48420	+	CHG	0	12	0	0
chr1	48426	+	CHH	0	11	0	0
chr1	48429	+	CHH	0	11	0	0
chr1	48432	+	CHH	0	10	0	0
chr1	48434	+	CHH	0	11	0	0
chr1	48438	+	CHH	0	11	0	0
chr1	48439	+	CHG	0	11	0	0
chr1	48445	+	CHH	0	11	0	0
chr1	48450	+	CHH	0	10	0	0
chr1	48453	+	CHH	0	8	0	0
chr1	48454	+	CHH	0	7	0	0
chr1	48455	+	CHH	0	7	0	0
chr1	48457	+	CHH	0	8	0	0
chr1	48458	+	CHG	0	8	0	0
chr1	48463	+	CHH	0	7	0	0
chr1	48470	+	CHH	0	8	0	0
chr1	48477	+	CHG	0	8	0	0
chr1	48480	+	CHH	0	8	0	0
chr1	48482	+	CHH	0	7	0	0
chr1	48483	+	CHG	0	7	0	0
chr1	48489	+	CG	0	6	0	0
chr1	48492	+	CHG	0	7	0	0
chr1	48500	+	CHH	0	11	0	0
chr1	48501	+	CHH	0	11	0	0
chr1	48504	+	CHH	0	12	0	0
chr1	48506	+	CHH	0	12	0	0
chr1	48507	+	CHH	0	13	0	0
chr1	48516	+	CHH	0	13	0	0
chr1	48521	+	CHH	0	13	0	0
chr1	48522	+	CHH	0	13	0	0
chr1	48524	+	CHH	0	12	0	0
chr1	48525	+	CHH	0	12	0	0
chr1	48529	+	CHH	0	12	0	0
chr1	48540	+	CHH	0	15	0	0
chr1	48550	+	CHH	0	15	0	0
chr1	48556	+	CHH	0	16	0	0
chr1	48563	+	CHH	0	15	0	0
chr1	48564	+	CHH	0	16	0	0
chr1	48566	+	CHH	0	16	0	0
chr1	48567	+	CHH	0	16	0	0
chr1	48572	+	CHH	0	18	0	0
chr1	48573	+	CHH	0	18	0	0
chr1	48575	+	CHG	0	20	0	0
chr1	48578	+	CHG	0	20	0	0
chr1	48581	+	CHH	0	19	0	0
chr1	48584	+	CHH	0	18	0	0
chr1	48585	+	CHG	0	17	0	0
chr1	48591	+	CHH	0	15	0	0
chr1	48592	+	CHH	0	15	0	0
chr1	48596	+	CHG	0	14	0	0
chr1	48597	+	CG	0	13	0	0
chr1	48604	+	CHH	0	12	0	0
chr1	48606	+	CG	0	11	0	0
chr1	48608	+	CHH	0	12	0	0
chr1	48610	+	CHH	0	13	0	0
chr1	48615	+	CHG	1	14	0.0714286	0
chr1	48618	+	CHH	0	15	0	0
chr1	48620	+	CG	0	15	0	0
chr1	48624	+	CHG	0	14	0	0
chr1	48630	+	CHH	0	11	0	0
chr1	48632	+	CHH	0	12	0	0
chr1	48633	+	CHH	1	12	0.0833333	0
chr1	48638	+	CHG	0	11	0	0
chr1	48645	+	CHH	0	11	0	0
chr1	48651	+	CHH	0	12	0	0
chr1	48657	+	CHH	0	11	0	0
chr1	48659	+	CG	0	11	0	0
chr1	48668	+	CHH	0	8	0	0
chr1	48672	+	CG	0	8	0	0
chr1	48675	+	CHG	0	8	0	0
chr1	48681	+	CHG	0	8	0	0
chr1	48685	+	CHH	0	8	0	0
chr1	48697	+	CHH	0	8	0	0
chr1	48707	+	CHH	0	6	0	0
chr1	48708	+	CHG	0	6	0	0
chr1	48717	+	CHG	0	7	0	0
chr1	48720	+	CHH	0	8	0	0
chr1	48721	+	CHH	0	8	0	0
chr1	48723	+	CHH	0	7	0	0
chr1	48728	+	CHH	0	7	0	0
chr1	48729	+	CHH	0	7	0	0
chr1	48736	+	CHH	0	7	0	0
chr1	48744	+	CHH	0	6	0	0
chr1	48749	+	CHH	0	6	0	0
chr1	48750	+	CHH	0	6	0	0
chr1	48754	+	CHH	0	7	0	0
chr1	48757	+	CHH	0	6	0	0
chr1	48761	+	CHH	0	6	0	0
chr1	48762	+	CHH	0	6	0	0
chr1	48764	+	CG	0	7	0	0
chr1	48772	+	CHH	0	7	0	0
chr1	48878	+	CHH	0	6	0	0
chr1	48881	+	CHH	0	7	0	0
chr1	48886	+	CHH	0	8	0	0
chr1	48888	+	CHH	0	10	0	0
chr1	48890	+	CHH	0	10	0	0
chr1	48893	+	CHH	0	10	0	0
chr1	48904	+	CHH	0	10	0	0
chr1	48905	+	CHH	0	10	0	0
chr1	48918	+	CG	0	15	0	0
chr1	48931	+	CG	0	17	0	0
chr1	48935	+	CHH	0	17	0	0
chr1	48936	+	CHG	2	17	0.117647	1
chr1	48940	+	CHG	0	17	0	0
chr1	48960	+	CHH	0	16	0	0
chr1	48963	+	CHH	0	16	0	0
chr1	48965	+	CHH	0	16	0	0
chr1	48966	+	CHH	0	16	0	0
chr1	48971	+	CHH	0	14	0	0
chr1	48974	+	CHH	0	14	0	0
